time	motion	power_consumption	acoustic_pressure_dB	door_opening	label
2015-05-13 23:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-13 23:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 00:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 00:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 01:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 01:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 02:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 02:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 03:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 03:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 04:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 04:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 05:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 05:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 06:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 06:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 07:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 07:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 08:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 08:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 09:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 09:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 10:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 10:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 11:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 11:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 12:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 12:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 13:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 13:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 14:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 14:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 15:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 15:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 16:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 16:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 17:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 17:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 18:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 18:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 19:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 19:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 20:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 20:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 21:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 21:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 22:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 22:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 23:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-14 23:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 00:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 01:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 01:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 02:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 02:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 03:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 03:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 04:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 04:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 05:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 05:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 06:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 06:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 07:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 07:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 08:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 08:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 09:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 09:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 10:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 10:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 11:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 11:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 12:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 12:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 13:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 13:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 14:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 14:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 15:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 15:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 16:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 16:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 17:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 17:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 18:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 18:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 19:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 19:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 20:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 20:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 21:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 21:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 22:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 22:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 23:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-17 23:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 00:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 00:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 01:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 01:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 02:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 02:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 03:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 03:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 04:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 04:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 05:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 05:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 06:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 06:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 07:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 07:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 08:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 08:30:00	1.000000	0.000000	0.001000	0.017480	0.000000
2015-05-18 09:00:00	4.000000	1.000000	0.015000	0.493613	0.000000
2015-05-18 09:30:00	1.000000	2.000000	0.031400	1.000000	1.000000
2015-05-18 10:00:00	1.000000	3.000000	0.042900	1.000000	3.000000
2015-05-18 10:30:00	4.000000	3.000000	0.015000	0.611426	2.000000
2015-05-18 11:00:00	1.000000	3.000000	0.014900	0.018243	2.000000
2015-05-18 11:30:00	5.000000	2.000000	0.015500	0.005202	2.000000
2015-05-18 12:00:00	1.000000	3.000000	0.025700	0.730095	2.000000
2015-05-18 12:30:00	9.000000	1.000000	0.014900	0.416354	1.000000
2015-05-18 13:00:00	8.000000	2.000000	0.027800	0.472576	1.000000
2015-05-18 13:30:00	1.000000	2.000000	0.015900	0.372612	3.000000
2015-05-18 14:00:00	2.000000	1.000000	0.013700	0.097172	2.000000
2015-05-18 14:30:00	0.000000	1.000000	0.017300	0.006675	1.000000
2015-05-18 15:00:00	3.000000	2.000000	0.029900	0.002580	1.000000
2015-05-18 15:30:00	3.000000	2.000000	0.033400	0.021314	2.000000
2015-05-18 16:00:00	0.000000	2.000000	0.012900	0.002632	3.000000
2015-05-18 16:30:00	6.000000	2.000000	0.026400	0.215423	1.000000
2015-05-18 17:00:00	1.000000	2.000000	0.024300	0.969603	2.000000
2015-05-18 17:30:00	2.000000	2.000000	0.015800	0.016030	1.000000
2015-05-18 18:00:00	5.000000	2.000000	0.013800	0.011248	1.000000
2015-05-18 18:30:00	2.000000	1.000000	0.080400	0.031467	1.000000
2015-05-18 19:00:00	3.000000	1.000000	0.062900	0.711918	1.000000
2015-05-18 19:30:00	1.000000	1.000000	0.089100	1.000000	2.000000
2015-05-18 20:00:00	4.000000	1.000000	0.024200	1.000000	2.000000
2015-05-18 20:30:00	6.000000	1.000000	0.001000	0.930781	1.000000
2015-05-18 21:00:00	0.000000	0.000000	0.001000	0.000000	1.000000
2015-05-18 21:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 22:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 22:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 23:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-18 23:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 00:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 00:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 01:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 01:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 02:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 02:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 03:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 03:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 04:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 04:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 05:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 05:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 06:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 06:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 07:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 07:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 08:00:00	0.000000	0.000000	0.001000	0.000000	1.000000
2015-05-19 08:30:00	1.000000	0.000000	0.016600	0.032546	0.000000
2015-05-19 09:00:00	4.000000	0.000000	0.026700	0.433658	0.000000
2015-05-19 09:30:00	4.000000	1.000000	0.026700	0.075349	1.000000
2015-05-19 10:00:00	5.000000	1.000000	0.024200	0.488467	2.000000
2015-05-19 10:30:00	2.000000	3.000000	0.028500	0.060490	3.000000
2015-05-19 11:00:00	7.000000	2.000000	0.021300	0.208428	2.000000
2015-05-19 11:30:00	9.000000	1.000000	0.038000	1.000000	2.000000
2015-05-19 12:00:00	5.000000	3.000000	0.018000	0.625478	3.000000
2015-05-19 12:30:00	9.000000	2.000000	0.019200	0.236801	2.000000
2015-05-19 13:00:00	8.000000	2.000000	0.019500	0.006841	2.000000
2015-05-19 13:30:00	10.000000	3.000000	0.017600	0.002135	3.000000
2015-05-19 14:00:00	5.000000	3.000000	0.018900	0.000000	3.000000
2015-05-19 14:30:00	5.000000	3.000000	0.015900	0.162498	3.000000
2015-05-19 15:00:00	6.000000	2.000000	0.015500	0.154411	2.000000
2015-05-19 15:30:00	4.000000	1.000000	0.021400	0.035476	1.000000
2015-05-19 16:00:00	2.000000	1.000000	0.023900	0.265568	2.000000
2015-05-19 16:30:00	7.000000	2.000000	0.018100	1.000000	1.000000
2015-05-19 17:00:00	4.000000	2.000000	0.032900	1.000000	2.000000
2015-05-19 17:30:00	9.000000	1.000000	0.022000	0.034844	1.000000
2015-05-19 18:00:00	7.000000	1.000000	0.048400	0.002411	1.000000
2015-05-19 18:30:00	10.000000	1.000000	0.015200	0.000000	1.000000
2015-05-19 19:00:00	4.000000	1.000000	0.014300	0.000000	1.000000
2015-05-19 19:30:00	6.000000	0.000000	0.001000	0.084066	1.000000
2015-05-19 20:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 20:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 21:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 21:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 22:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 22:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 23:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-19 23:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 00:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 00:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 01:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 01:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 02:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 02:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 03:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 03:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 04:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 04:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 05:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 05:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 06:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 06:30:00	1.000000	0.000000	0.001000	0.017496	0.000000
2015-05-20 07:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 07:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 08:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 08:30:00	0.000000	0.000000	0.026100	0.000000	0.000000
2015-05-20 09:00:00	5.000000	0.000000	0.034100	0.425776	1.000000
2015-05-20 09:30:00	10.000000	1.000000	0.028300	1.000000	2.000000
2015-05-20 10:00:00	6.000000	3.000000	0.033900	1.000000	3.000000
2015-05-20 10:30:00	0.000000	4.000000	0.033800	0.976647	4.000000
2015-05-20 11:00:00	4.000000	3.000000	0.013500	0.935316	4.000000
2015-05-20 11:30:00	9.000000	4.000000	0.041900	0.832938	3.000000
2015-05-20 12:00:00	6.000000	2.000000	0.014300	0.802427	2.000000
2015-05-20 12:30:00	4.000000	1.000000	0.015400	0.161085	1.000000
2015-05-20 13:00:00	11.000000	1.000000	0.017900	0.042968	1.000000
2015-05-20 13:30:00	5.000000	1.000000	0.014300	0.091495	1.000000
2015-05-20 14:00:00	7.000000	1.000000	0.001500	0.495177	1.000000
2015-05-20 14:30:00	6.000000	1.000000	0.001700	1.000000	1.000000
2015-05-20 15:00:00	5.000000	1.000000	0.014300	0.904826	0.000000
2015-05-20 15:30:00	2.000000	1.000000	0.014400	0.000000	1.000000
2015-05-20 16:00:00	5.000000	1.000000	0.014900	0.000000	1.000000
2015-05-20 16:30:00	2.000000	1.000000	0.011000	0.000000	1.000000
2015-05-20 17:00:00	2.000000	0.000000	0.001000	0.119352	1.000000
2015-05-20 17:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 18:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 18:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 19:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 19:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 20:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 20:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 21:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 21:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 22:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 22:30:00	0.000000	0.000000	0.001000	0.000000	0.000000
2015-05-20 23:00:00	0.000000	0.000000	0.001000	0.000000	0.000000
